order_id,month,customer_familiarity,acquisition_channel,units
1526,2026-03,new,search,1
1527,2026-03,new,tiktok_creator,1
1528,2026-03,familiar,repeat_purchase,3
1529,2026-03,familiar,repeat_purchase,1
1530,2026-03,familiar,referral,2
1531,2026-03,new,tiktok_creator,1
1532,2026-03,new,tiktok_creator,3
1533,2026-03,new,tiktok_creator,1
1534,2026-03,new,tiktok_creator,2
1535,2026-03,familiar,referral,1
1536,2026-03,new,search,1
1537,2026-03,new,repeat_purchase,2
1538,2026-03,new,tiktok_creator,1
1539,2026-03,new,tiktok_creator,1
1540,2026-03,new,tiktok_creator,1
1541,2026-03,new,referral,1
1542,2026-03,familiar,tiktok_creator,1
1543,2026-03,familiar,search,1
1544,2026-03,new,tiktok_creator,1
1545,2026-03,new,tiktok_creator,1
1546,2026-03,new,tiktok_creator,1
1547,2026-03,new,tiktok_creator,1
1548,2026-03,new,tiktok_creator,1
1549,2026-03,new,repeat_purchase,2
1550,2026-03,new,tiktok_creator,1
1551,2026-03,familiar,repeat_purchase,1
1552,2026-03,new,tiktok_creator,2
1553,2026-03,familiar,tiktok_creator,1
1554,2026-03,new,tiktok_creator,2
1555,2026-03,new,tiktok_creator,1
1556,2026-03,new,search,1
1557,2026-03,familiar,search,1
1558,2026-03,new,tiktok_creator,1
1559,2026-03,familiar,tiktok_creator,1
1560,2026-03,new,tiktok_creator,2
1561,2026-03,familiar,tiktok_creator,2
1562,2026-03,familiar,repeat_purchase,1
1563,2026-03,new,tiktok_creator,2
1564,2026-03,familiar,search,1
1565,2026-03,familiar,repeat_purchase,1
1566,2026-03,familiar,search,1
1567,2026-03,new,search,3
1568,2026-03,new,tiktok_creator,1
1569,2026-03,new,tiktok_creator,1
1570,2026-03,new,tiktok_creator,1
1571,2026-03,familiar,search,1
1572,2026-03,familiar,search,1
1573,2026-03,new,tiktok_creator,1
1574,2026-03,new,tiktok_creator,1
1575,2026-03,new,tiktok_creator,1
1576,2026-03,new,search,1
1577,2026-03,new,tiktok_creator,1
1578,2026-03,familiar,search,1
1579,2026-03,familiar,repeat_purchase,1
1580,2026-03,new,tiktok_creator,1
1581,2026-03,new,tiktok_creator,2
1582,2026-03,new,tiktok_creator,1
1583,2026-03,new,tiktok_creator,2
1584,2026-03,new,tiktok_creator,1
1585,2026-03,new,tiktok_creator,2
1586,2026-03,new,tiktok_creator,3
1587,2026-03,new,referral,1
1588,2026-03,new,referral,1
1589,2026-03,new,tiktok_creator,1
1590,2026-03,new,tiktok_creator,1
1591,2026-03,familiar,search,1
1592,2026-03,new,tiktok_creator,1
1593,2026-03,new,tiktok_creator,1
1594,2026-03,familiar,search,3
1595,2026-03,familiar,search,3
1596,2026-03,familiar,search,1
1597,2026-03,new,tiktok_creator,1
1598,2026-03,new,tiktok_creator,3
1599,2026-03,new,tiktok_creator,1
1600,2026-03,new,search,2
1601,2026-03,new,tiktok_creator,1
1602,2026-03,new,search,1
1603,2026-03,new,tiktok_creator,1
1604,2026-03,new,tiktok_creator,1
1605,2026-03,new,referral,1
1606,2026-03,new,tiktok_creator,1
1607,2026-03,new,tiktok_creator,1
1608,2026-03,new,tiktok_creator,1
1609,2026-03,new,tiktok_creator,1
1610,2026-03,new,search,2
1611,2026-03,new,tiktok_creator,1
1612,2026-03,familiar,search,2
1613,2026-03,new,tiktok_creator,1
1614,2026-03,new,referral,1
1615,2026-03,new,tiktok_creator,1
1616,2026-03,new,tiktok_creator,1
1617,2026-03,new,search,1
1618,2026-03,familiar,repeat_purchase,1
1619,2026-03,new,referral,1
1620,2026-03,familiar,tiktok_creator,1
1621,2026-03,new,referral,1
1622,2026-03,familiar,referral,1
1623,2026-03,new,tiktok_creator,1
1624,2026-03,familiar,search,1
1625,2026-03,familiar,search,1
1626,2026-03,new,tiktok_creator,1
1627,2026-03,new,tiktok_creator,1
1628,2026-03,new,tiktok_creator,1
1629,2026-03,familiar,repeat_purchase,1
1630,2026-03,familiar,search,3
1631,2026-04,new,tiktok_creator,1
1632,2026-04,new,tiktok_creator,1
1633,2026-04,new,tiktok_creator,2
1634,2026-04,familiar,search,1
1635,2026-04,new,referral,1
1636,2026-04,new,referral,1
1637,2026-04,familiar,tiktok_creator,1
1638,2026-04,new,tiktok_creator,2
1639,2026-04,new,search,1
1640,2026-04,familiar,repeat_purchase,1
1641,2026-04,new,tiktok_creator,1
1642,2026-04,familiar,search,1
1643,2026-04,new,tiktok_creator,1
1644,2026-04,new,search,1
1645,2026-04,familiar,search,1
1646,2026-04,new,tiktok_creator,1
1647,2026-04,familiar,tiktok_creator,2
1648,2026-04,new,tiktok_creator,3
1649,2026-04,new,search,1
1650,2026-04,familiar,referral,1
1651,2026-04,new,search,1
1652,2026-04,familiar,search,1
1653,2026-04,familiar,search,1
1654,2026-04,familiar,tiktok_creator,1
1655,2026-04,new,tiktok_creator,1
1656,2026-04,new,tiktok_creator,1
1657,2026-04,new,tiktok_creator,1
1658,2026-04,new,tiktok_creator,2
1659,2026-04,new,tiktok_creator,1
1660,2026-04,new,search,2
1661,2026-04,familiar,search,1
1662,2026-04,new,tiktok_creator,1
1663,2026-04,familiar,tiktok_creator,2
1664,2026-04,new,tiktok_creator,2
1665,2026-04,familiar,search,1
1666,2026-04,new,tiktok_creator,1
1667,2026-04,new,tiktok_creator,1
1668,2026-04,familiar,repeat_purchase,1
1669,2026-04,new,tiktok_creator,2
1670,2026-04,familiar,repeat_purchase,1
1671,2026-04,new,tiktok_creator,1
1672,2026-04,familiar,tiktok_creator,1
1673,2026-04,new,tiktok_creator,1
1674,2026-04,new,referral,2
1675,2026-04,familiar,referral,1
1676,2026-04,new,tiktok_creator,1
1677,2026-04,new,tiktok_creator,1
1678,2026-04,familiar,tiktok_creator,1
1679,2026-04,new,tiktok_creator,2
1680,2026-04,new,referral,2
1681,2026-04,new,tiktok_creator,1
1682,2026-04,new,tiktok_creator,3
1683,2026-04,new,search,1
1684,2026-04,familiar,search,1
1685,2026-04,new,tiktok_creator,2
1686,2026-04,new,tiktok_creator,1
1687,2026-04,new,tiktok_creator,1
1688,2026-04,new,tiktok_creator,1
1689,2026-04,familiar,search,1
1690,2026-04,new,tiktok_creator,1
1691,2026-04,new,tiktok_creator,1
1692,2026-04,new,repeat_purchase,1
1693,2026-04,new,tiktok_creator,1
1694,2026-04,familiar,tiktok_creator,1
1695,2026-04,new,tiktok_creator,2
1696,2026-04,new,search,1
1697,2026-04,familiar,search,1
1698,2026-04,familiar,search,1
1699,2026-04,familiar,search,1
1700,2026-04,familiar,repeat_purchase,2
1701,2026-04,new,tiktok_creator,1
1702,2026-04,new,search,1
1703,2026-04,new,tiktok_creator,1
1704,2026-04,familiar,tiktok_creator,1
1705,2026-04,familiar,repeat_purchase,1
1706,2026-04,familiar,referral,2
1707,2026-04,new,tiktok_creator,1
1708,2026-04,new,tiktok_creator,1
1709,2026-04,new,tiktok_creator,1
1710,2026-04,new,referral,3
1711,2026-04,new,tiktok_creator,1
1712,2026-04,new,referral,1
1713,2026-04,new,tiktok_creator,1
1714,2026-04,familiar,referral,1
1715,2026-04,new,referral,1
1716,2026-04,familiar,repeat_purchase,1
1717,2026-04,familiar,search,1
1718,2026-04,new,tiktok_creator,1
1719,2026-04,new,tiktok_creator,1
1720,2026-04,new,tiktok_creator,1
1721,2026-04,familiar,repeat_purchase,1
1722,2026-04,new,tiktok_creator,1
1723,2026-04,new,search,1
1724,2026-04,new,tiktok_creator,1
1725,2026-04,familiar,tiktok_creator,1
1726,2026-04,new,tiktok_creator,1
1727,2026-04,new,tiktok_creator,1
1728,2026-04,new,tiktok_creator,1
1729,2026-04,new,referral,1
1730,2026-04,new,referral,1
1731,2026-04,new,tiktok_creator,1
1732,2026-04,familiar,repeat_purchase,3
1733,2026-04,new,tiktok_creator,2
1734,2026-04,new,tiktok_creator,1
1735,2026-04,new,tiktok_creator,1
1736,2026-04,new,tiktok_creator,2
1737,2026-04,new,tiktok_creator,1
1738,2026-04,new,repeat_purchase,2
1739,2026-04,new,tiktok_creator,1
1740,2026-04,new,tiktok_creator,1
1741,2026-04,new,tiktok_creator,1
1742,2026-04,new,tiktok_creator,1
1743,2026-04,new,tiktok_creator,1
1744,2026-04,new,search,2
1745,2026-04,new,tiktok_creator,1
1746,2026-04,familiar,tiktok_creator,1
1747,2026-04,new,tiktok_creator,1
1748,2026-04,new,tiktok_creator,1
1749,2026-04,new,tiktok_creator,1
1750,2026-04,new,tiktok_creator,2
1751,2026-04,new,tiktok_creator,1
1752,2026-04,familiar,repeat_purchase,2
1753,2026-04,new,tiktok_creator,1
1754,2026-04,new,tiktok_creator,1
1755,2026-04,new,referral,1
1756,2026-04,new,tiktok_creator,2
1757,2026-04,familiar,search,3
1758,2026-04,familiar,repeat_purchase,2
1759,2026-04,new,search,1
1760,2026-04,familiar,tiktok_creator,1
1761,2026-04,familiar,search,3
1762,2026-04,new,tiktok_creator,1
1763,2026-04,familiar,search,1
1764,2026-04,new,tiktok_creator,1
1765,2026-04,familiar,referral,2
1766,2026-04,new,repeat_purchase,1
1767,2026-04,new,tiktok_creator,1
1768,2026-04,new,tiktok_creator,1
1769,2026-04,new,tiktok_creator,3
1770,2026-04,new,tiktok_creator,1
1771,2026-04,new,tiktok_creator,1
1772,2026-04,familiar,search,1
1773,2026-04,new,referral,1
1774,2026-04,new,tiktok_creator,1
1775,2026-04,familiar,tiktok_creator,1
1776,2026-04,new,tiktok_creator,2
1777,2026-04,new,tiktok_creator,2
1778,2026-04,familiar,search,1
1779,2026-04,new,search,1
1780,2026-04,familiar,repeat_purchase,1
1781,2026-04,new,tiktok_creator,2
1782,2026-04,new,tiktok_creator,1
1783,2026-04,familiar,repeat_purchase,1
1784,2026-04,new,referral,2
1785,2026-04,familiar,referral,2
1786,2026-04,familiar,search,1
1787,2026-04,new,search,1
1788,2026-04,new,tiktok_creator,2
1789,2026-04,familiar,repeat_purchase,1
1790,2026-04,familiar,repeat_purchase,1
1791,2026-04,new,repeat_purchase,1
1792,2026-04,new,tiktok_creator,1
1793,2026-04,new,tiktok_creator,1
1794,2026-04,familiar,tiktok_creator,1
1795,2026-04,familiar,tiktok_creator,1
1796,2026-04,familiar,tiktok_creator,1
1797,2026-04,new,referral,1
1798,2026-04,new,repeat_purchase,1
1799,2026-04,new,tiktok_creator,1
1800,2026-04,new,tiktok_creator,1
1801,2026-04,familiar,tiktok_creator,1
1802,2026-04,new,tiktok_creator,1
1803,2026-04,new,tiktok_creator,1
1804,2026-04,familiar,search,2
1805,2026-04,new,tiktok_creator,1
1806,2026-04,new,tiktok_creator,3
1807,2026-04,new,tiktok_creator,1
1808,2026-04,new,search,1
1809,2026-04,familiar,referral,3
1810,2026-04,familiar,repeat_purchase,1
1811,2026-04,new,tiktok_creator,1
1812,2026-04,new,tiktok_creator,1
1813,2026-04,familiar,tiktok_creator,2
1814,2026-04,new,tiktok_creator,2
1815,2026-04,familiar,repeat_purchase,3
1816,2026-04,new,search,1
1817,2026-04,new,tiktok_creator,1
1818,2026-04,new,search,1
1819,2026-04,familiar,search,1
1820,2026-04,familiar,tiktok_creator,1
1821,2026-04,familiar,tiktok_creator,1
1822,2026-04,familiar,tiktok_creator,2
1823,2026-04,familiar,tiktok_creator,1
1824,2026-04,new,tiktok_creator,1
1825,2026-04,familiar,tiktok_creator,1
1826,2026-04,new,tiktok_creator,1
1827,2026-04,new,repeat_purchase,1
1828,2026-04,new,tiktok_creator,1
1829,2026-04,familiar,repeat_purchase,2
1830,2026-04,new,tiktok_creator,1
1831,2026-04,new,tiktok_creator,1
1832,2026-04,new,referral,1
1833,2026-04,familiar,search,1
1834,2026-04,new,tiktok_creator,1
1835,2026-04,new,tiktok_creator,2
1836,2026-04,new,tiktok_creator,1
1837,2026-04,familiar,search,1
1838,2026-04,new,tiktok_creator,1
1839,2026-04,new,repeat_purchase,1
1840,2026-04,new,tiktok_creator,1
1841,2026-04,new,tiktok_creator,1
1842,2026-04,familiar,search,2
1843,2026-04,new,tiktok_creator,3
1844,2026-04,familiar,search,2
1845,2026-04,new,tiktok_creator,2
1846,2026-04,familiar,search,1
1847,2026-04,new,tiktok_creator,3
1848,2026-04,new,tiktok_creator,1
1849,2026-04,new,tiktok_creator,3
1850,2026-04,familiar,referral,1
1851,2026-04,new,tiktok_creator,1
1852,2026-04,new,tiktok_creator,2
1853,2026-04,new,tiktok_creator,1
1854,2026-04,new,referral,1
1855,2026-04,new,tiktok_creator,2
1856,2026-04,new,tiktok_creator,1
1857,2026-04,new,referral,1
1858,2026-04,new,tiktok_creator,2
1859,2026-04,new,tiktok_creator,3
1860,2026-04,familiar,repeat_purchase,2
1861,2026-04,familiar,search,1
1862,2026-04,familiar,repeat_purchase,3
1863,2026-04,new,tiktok_creator,1
1864,2026-04,new,tiktok_creator,2
1865,2026-04,new,tiktok_creator,1
1866,2026-04,familiar,repeat_purchase,1
1867,2026-04,new,tiktok_creator,1
1868,2026-04,new,referral,2
1869,2026-04,new,tiktok_creator,1
1870,2026-04,new,tiktok_creator,1
1871,2026-04,new,tiktok_creator,1
1872,2026-04,familiar,referral,1
1873,2026-04,new,search,1
1874,2026-04,new,tiktok_creator,1
1875,2026-04,familiar,referral,1
1876,2026-04,new,tiktok_creator,2
1877,2026-04,new,tiktok_creator,1
1878,2026-04,new,tiktok_creator,1
1879,2026-04,new,tiktok_creator,1
1880,2026-04,familiar,tiktok_creator,1
1881,2026-04,new,search,2
1882,2026-04,new,tiktok_creator,1
1883,2026-04,new,tiktok_creator,1
1884,2026-04,new,referral,1
1885,2026-04,new,tiktok_creator,1
1886,2026-04,new,referral,2
1887,2026-04,new,search,1
1888,2026-04,new,tiktok_creator,1
1889,2026-04,new,tiktok_creator,1
1890,2026-04,familiar,referral,2
1891,2026-04,new,referral,1
1892,2026-04,new,tiktok_creator,2
1893,2026-04,new,tiktok_creator,2
1894,2026-04,new,referral,1
1895,2026-04,new,tiktok_creator,1
1896,2026-04,new,tiktok_creator,1
1897,2026-04,familiar,repeat_purchase,1
1898,2026-04,new,tiktok_creator,2
1899,2026-04,familiar,search,1
1900,2026-04,familiar,repeat_purchase,1
1901,2026-04,familiar,tiktok_creator,1
1902,2026-04,familiar,search,1
1903,2026-04,familiar,repeat_purchase,1
1904,2026-04,new,search,1
1905,2026-04,familiar,referral,1
1906,2026-04,new,search,3
1907,2026-04,new,tiktok_creator,2
1908,2026-04,new,tiktok_creator,2
1909,2026-04,familiar,repeat_purchase,1
1910,2026-04,new,referral,1
1911,2026-04,new,referral,1
1912,2026-04,familiar,tiktok_creator,3
1913,2026-04,new,tiktok_creator,2
1914,2026-04,new,tiktok_creator,1
1915,2026-04,familiar,repeat_purchase,1
1916,2026-04,new,tiktok_creator,3
1917,2026-04,familiar,repeat_purchase,1
1918,2026-04,new,search,2
1919,2026-04,new,tiktok_creator,1
1920,2026-04,new,tiktok_creator,1
1921,2026-04,new,referral,1
1922,2026-04,familiar,search,1
1923,2026-04,new,tiktok_creator,1
1924,2026-04,familiar,repeat_purchase,2
1925,2026-04,new,tiktok_creator,1
1926,2026-04,new,tiktok_creator,1
1927,2026-04,familiar,tiktok_creator,3
1928,2026-04,familiar,search,2
1929,2026-04,new,tiktok_creator,2
1930,2026-04,familiar,repeat_purchase,1
1931,2026-04,familiar,referral,1
1932,2026-04,new,search,1
1933,2026-04,new,referral,1
1934,2026-04,new,tiktok_creator,1
1935,2026-04,familiar,search,1
1936,2026-04,familiar,repeat_purchase,2
1937,2026-04,new,search,1
1938,2026-04,new,tiktok_creator,1
1939,2026-04,new,search,1
1940,2026-04,new,tiktok_creator,1
1941,2026-04,familiar,repeat_purchase,1
1942,2026-04,new,tiktok_creator,1
1943,2026-04,familiar,search,1
1944,2026-04,familiar,referral,1
1945,2026-04,new,tiktok_creator,1
1946,2026-04,new,referral,1
1947,2026-04,new,tiktok_creator,1
1948,2026-04,new,tiktok_creator,1
1949,2026-04,new,referral,2
1950,2026-04,new,tiktok_creator,2
1951,2026-04,familiar,repeat_purchase,1
1952,2026-04,new,tiktok_creator,2
1953,2026-04,new,tiktok_creator,1
1954,2026-04,new,tiktok_creator,1
1955,2026-04,familiar,repeat_purchase,1
1956,2026-04,new,search,1
1957,2026-04,new,tiktok_creator,1
1958,2026-04,new,tiktok_creator,1
1959,2026-04,new,tiktok_creator,1
1960,2026-04,new,tiktok_creator,1
1961,2026-04,new,tiktok_creator,2
1962,2026-04,familiar,search,1
1963,2026-04,new,tiktok_creator,2
1964,2026-04,new,repeat_purchase,1
1965,2026-04,new,search,1
1966,2026-04,familiar,tiktok_creator,2
1967,2026-04,new,tiktok_creator,2
1968,2026-04,new,tiktok_creator,2
1969,2026-04,new,referral,1
1970,2026-04,familiar,search,1
1971,2026-04,familiar,tiktok_creator,1
1972,2026-04,new,tiktok_creator,1
1973,2026-04,familiar,repeat_purchase,2
1974,2026-04,new,tiktok_creator,1
1975,2026-04,familiar,search,1
1976,2026-04,new,search,2
1977,2026-04,familiar,tiktok_creator,3
1978,2026-04,new,tiktok_creator,1
1979,2026-04,new,tiktok_creator,1
1980,2026-04,new,tiktok_creator,2
1981,2026-04,familiar,search,1
1982,2026-04,familiar,tiktok_creator,1
1983,2026-04,new,tiktok_creator,1
1984,2026-04,familiar,search,1
1985,2026-04,new,tiktok_creator,1
1986,2026-04,familiar,search,1
1987,2026-04,familiar,search,1
1988,2026-04,new,tiktok_creator,1
1989,2026-04,familiar,search,2
1990,2026-04,new,tiktok_creator,2
1991,2026-04,new,tiktok_creator,1
1992,2026-04,familiar,repeat_purchase,1
1993,2026-04,familiar,search,1
1994,2026-04,familiar,search,1
1995,2026-04,familiar,search,1
1996,2026-04,new,tiktok_creator,1
1997,2026-04,familiar,search,1
1998,2026-04,familiar,repeat_purchase,2
1999,2026-04,new,tiktok_creator,1
2000,2026-04,familiar,repeat_purchase,2
2001,2026-04,new,tiktok_creator,1
2002,2026-04,new,tiktok_creator,1
2003,2026-04,familiar,repeat_purchase,2
2004,2026-04,familiar,repeat_purchase,1
2005,2026-04,new,tiktok_creator,1
2006,2026-04,new,tiktok_creator,2
2007,2026-04,familiar,repeat_purchase,3
2008,2026-04,familiar,tiktok_creator,2
2009,2026-04,familiar,repeat_purchase,1
2010,2026-04,new,referral,1
2011,2026-04,new,tiktok_creator,1
2012,2026-04,new,repeat_purchase,2
2013,2026-04,familiar,search,1
2014,2026-04,new,tiktok_creator,1
2015,2026-04,familiar,repeat_purchase,1
2016,2026-04,new,tiktok_creator,1
2017,2026-04,new,tiktok_creator,1
2018,2026-04,new,search,1
2019,2026-04,new,tiktok_creator,1
2020,2026-04,new,search,2
2021,2026-04,familiar,search,1
2022,2026-04,new,tiktok_creator,2
2023,2026-04,new,tiktok_creator,1
2024,2026-04,new,referral,1
2025,2026-04,new,tiktok_creator,2
2026,2026-04,new,tiktok_creator,1
2027,2026-04,new,search,1
2028,2026-04,new,tiktok_creator,1
2029,2026-04,new,search,1
2030,2026-04,new,tiktok_creator,1
2031,2026-04,new,tiktok_creator,1
2032,2026-04,new,repeat_purchase,1
2033,2026-04,new,tiktok_creator,1
2034,2026-04,new,tiktok_creator,1
2035,2026-04,familiar,repeat_purchase,1
2036,2026-04,familiar,repeat_purchase,1
2037,2026-04,new,tiktok_creator,1
2038,2026-04,new,tiktok_creator,3
2039,2026-04,new,search,1
2040,2026-04,new,referral,1
2041,2026-04,new,tiktok_creator,1
2042,2026-04,new,tiktok_creator,1
2043,2026-04,new,tiktok_creator,1
2044,2026-04,new,tiktok_creator,1
2045,2026-04,familiar,search,1
2046,2026-04,new,repeat_purchase,1
2047,2026-04,new,tiktok_creator,1
2048,2026-04,new,tiktok_creator,1
2049,2026-04,new,tiktok_creator,2
2050,2026-04,new,referral,1
2051,2026-04,familiar,repeat_purchase,1
2052,2026-04,new,tiktok_creator,1
2053,2026-04,new,tiktok_creator,1
2054,2026-04,familiar,referral,1
2055,2026-04,new,tiktok_creator,2
2056,2026-04,familiar,referral,1
2057,2026-04,new,tiktok_creator,3
2058,2026-04,new,tiktok_creator,1
2059,2026-04,new,repeat_purchase,1
2060,2026-04,new,tiktok_creator,1
2061,2026-04,new,tiktok_creator,2
2062,2026-04,familiar,tiktok_creator,1
2063,2026-04,familiar,search,1
2064,2026-04,new,search,1
2065,2026-04,new,tiktok_creator,1
2066,2026-04,new,search,1
2067,2026-04,new,repeat_purchase,1
2068,2026-04,new,tiktok_creator,1
2069,2026-04,new,tiktok_creator,1
2070,2026-04,new,tiktok_creator,2
2071,2026-04,new,search,1
2072,2026-04,new,tiktok_creator,1
2073,2026-04,new,tiktok_creator,1
2074,2026-04,new,tiktok_creator,1
2075,2026-04,new,tiktok_creator,1
2076,2026-04,new,tiktok_creator,1
2077,2026-04,new,tiktok_creator,2
2078,2026-04,new,search,1
2079,2026-04,new,tiktok_creator,1
2080,2026-04,familiar,repeat_purchase,1
2081,2026-04,familiar,tiktok_creator,1
2082,2026-04,familiar,tiktok_creator,1
2083,2026-04,familiar,repeat_purchase,1
2084,2026-04,new,search,1
2085,2026-04,new,tiktok_creator,2
2086,2026-04,familiar,referral,1
2087,2026-04,new,tiktok_creator,2
2088,2026-04,new,tiktok_creator,1
2089,2026-04,new,search,1
2090,2026-04,familiar,tiktok_creator,1
2091,2026-04,new,tiktok_creator,1
2092,2026-04,new,tiktok_creator,1
2093,2026-04,new,tiktok_creator,1
2094,2026-04,new,search,1
2095,2026-04,new,tiktok_creator,2
2096,2026-04,new,tiktok_creator,3
2097,2026-04,new,referral,1
2098,2026-04,familiar,repeat_purchase,3
2099,2026-04,new,search,2
2100,2026-04,familiar,search,3
2101,2026-04,new,tiktok_creator,1
2102,2026-04,new,tiktok_creator,1
2103,2026-04,familiar,repeat_purchase,1
2104,2026-04,familiar,tiktok_creator,2
2105,2026-04,familiar,tiktok_creator,1
2106,2026-04,new,tiktok_creator,1
2107,2026-04,new,tiktok_creator,1
2108,2026-04,new,referral,1
2109,2026-04,new,tiktok_creator,2
2110,2026-04,new,tiktok_creator,1
2111,2026-04,new,repeat_purchase,1
2112,2026-04,new,search,1
2113,2026-04,new,tiktok_creator,1
2114,2026-04,familiar,repeat_purchase,2
2115,2026-04,familiar,search,1
2116,2026-04,familiar,repeat_purchase,1
2117,2026-04,new,tiktok_creator,2
2118,2026-04,familiar,repeat_purchase,1
2119,2026-04,new,tiktok_creator,1
2120,2026-04,familiar,search,1
2121,2026-04,new,tiktok_creator,1
2122,2026-04,new,referral,1
2123,2026-04,new,tiktok_creator,1
2124,2026-04,familiar,repeat_purchase,1
2125,2026-04,familiar,repeat_purchase,1
2126,2026-04,new,tiktok_creator,2
2127,2026-04,new,tiktok_creator,1
2128,2026-04,familiar,referral,2
2129,2026-04,new,referral,1
2130,2026-04,new,repeat_purchase,1
2131,2026-04,new,tiktok_creator,1
2132,2026-04,new,tiktok_creator,2
2133,2026-04,familiar,tiktok_creator,1
2134,2026-04,familiar,tiktok_creator,1
2135,2026-04,new,tiktok_creator,1
2136,2026-04,familiar,repeat_purchase,1
2137,2026-04,familiar,tiktok_creator,1
2138,2026-04,familiar,search,2
2139,2026-04,new,tiktok_creator,1
2140,2026-04,new,referral,1
2141,2026-04,new,tiktok_creator,1
2142,2026-04,familiar,tiktok_creator,1
2143,2026-04,new,tiktok_creator,1
2144,2026-04,new,tiktok_creator,1
2145,2026-04,new,referral,1
2146,2026-04,new,tiktok_creator,1
2147,2026-04,familiar,search,1
2148,2026-04,familiar,repeat_purchase,2
2149,2026-04,new,tiktok_creator,1
2150,2026-04,new,tiktok_creator,2
2151,2026-04,new,tiktok_creator,1
2152,2026-04,new,tiktok_creator,1
2153,2026-04,new,tiktok_creator,1
2154,2026-04,familiar,search,1
2155,2026-04,familiar,search,1
2156,2026-04,familiar,search,1
2157,2026-04,familiar,repeat_purchase,1
2158,2026-04,new,repeat_purchase,1
2159,2026-04,new,tiktok_creator,2
2160,2026-04,new,tiktok_creator,1
2161,2026-04,familiar,search,2
2162,2026-04,familiar,repeat_purchase,2
2163,2026-04,new,tiktok_creator,1
2164,2026-04,familiar,search,1
2165,2026-04,familiar,tiktok_creator,2
2166,2026-04,new,tiktok_creator,1
2167,2026-04,new,tiktok_creator,2
2168,2026-04,new,tiktok_creator,2
2169,2026-04,familiar,tiktok_creator,2
2170,2026-04,new,tiktok_creator,1
2171,2026-04,familiar,tiktok_creator,1
2172,2026-04,familiar,tiktok_creator,1
2173,2026-04,familiar,referral,1
2174,2026-04,new,repeat_purchase,1
2175,2026-04,new,tiktok_creator,1
2176,2026-04,familiar,search,1
2177,2026-04,new,tiktok_creator,1
2178,2026-04,familiar,repeat_purchase,1
2179,2026-04,new,tiktok_creator,1
2180,2026-04,new,tiktok_creator,1
2181,2026-04,familiar,search,2
2182,2026-04,new,tiktok_creator,2
2183,2026-04,new,tiktok_creator,1
2184,2026-04,new,referral,1
2185,2026-04,familiar,tiktok_creator,1
2186,2026-04,new,search,1
2187,2026-04,familiar,search,1
2188,2026-04,new,tiktok_creator,2
2189,2026-04,new,tiktok_creator,1
2190,2026-04,new,tiktok_creator,2
2191,2026-04,familiar,search,1
2192,2026-04,new,tiktok_creator,1
2193,2026-04,new,search,3
2194,2026-04,familiar,repeat_purchase,1
2195,2026-04,familiar,tiktok_creator,1
2196,2026-04,new,tiktok_creator,3
2197,2026-04,familiar,search,1
2198,2026-04,familiar,search,2
2199,2026-04,familiar,search,1
2200,2026-04,new,tiktok_creator,1
2201,2026-04,new,tiktok_creator,1
2202,2026-04,new,tiktok_creator,1
2203,2026-04,familiar,search,1
2204,2026-04,new,tiktok_creator,1
2205,2026-04,new,tiktok_creator,3
2206,2026-04,new,tiktok_creator,2
2207,2026-04,new,tiktok_creator,2
2208,2026-04,new,tiktok_creator,1
2209,2026-04,new,referral,1
2210,2026-04,new,tiktok_creator,1
2211,2026-04,familiar,tiktok_creator,2
2212,2026-04,new,search,1
2213,2026-04,new,tiktok_creator,2
2214,2026-04,new,tiktok_creator,2
2215,2026-04,new,tiktok_creator,1
2216,2026-04,new,tiktok_creator,1
2217,2026-04,familiar,search,1
2218,2026-04,familiar,referral,1
2219,2026-04,new,tiktok_creator,1
2220,2026-04,familiar,repeat_purchase,1
2221,2026-04,new,referral,1
2222,2026-04,familiar,search,1
2223,2026-04,familiar,search,1
2224,2026-04,familiar,search,1
2225,2026-04,new,tiktok_creator,1
2226,2026-04,new,tiktok_creator,2
2227,2026-04,new,tiktok_creator,1
2228,2026-04,familiar,search,2
2229,2026-04,new,tiktok_creator,2
2230,2026-04,familiar,search,1
2231,2026-04,new,tiktok_creator,2
2232,2026-04,familiar,search,1
2233,2026-04,new,tiktok_creator,1
2234,2026-04,new,tiktok_creator,1
2235,2026-04,familiar,tiktok_creator,1
2236,2026-04,new,tiktok_creator,1
2237,2026-04,new,tiktok_creator,1
2238,2026-04,familiar,search,1
2239,2026-04,familiar,repeat_purchase,1
2240,2026-04,familiar,referral,1
2241,2026-04,new,tiktok_creator,1
2242,2026-04,new,tiktok_creator,1
2243,2026-04,new,tiktok_creator,2
2244,2026-04,new,search,1
2245,2026-04,familiar,repeat_purchase,1
2246,2026-04,familiar,tiktok_creator,1
2247,2026-04,familiar,search,1
2248,2026-04,new,tiktok_creator,1
2249,2026-04,new,tiktok_creator,1
2250,2026-04,new,tiktok_creator,1
2251,2026-04,new,tiktok_creator,2
2252,2026-04,familiar,search,1
2253,2026-04,familiar,repeat_purchase,1
2254,2026-04,new,tiktok_creator,1
2255,2026-04,familiar,referral,1
2256,2026-04,familiar,repeat_purchase,1
2257,2026-04,familiar,search,1
2258,2026-04,new,tiktok_creator,3
2259,2026-04,new,tiktok_creator,1
2260,2026-04,new,tiktok_creator,1
2261,2026-04,new,tiktok_creator,1
